user_id,item_id,behavior_type,user_geohash,item_category,time
77413503,53510744,1,9rmq6fo,939,2014-12-12 21
77413503,220342733,1,,242,2014-12-10 05
77413503,104346413,1,,3988,2014-11-26 13
77413503,70105366,1,9rmq1t2,9343,2014-12-13 10
77413503,233514245,3,,2513,2014-11-26 19
77413503,360889319,3,,3846,2014-12-13 18
77413503,229378554,1,,1083,2014-11-19 06
77413503,247530997,1,9rmqgoc,1083,2014-11-20 07
77413503,99488960,1,,2513,2014-11-26 19
77413503,347154688,3,,5027,2014-11-20 11
77413503,91331036,1,9rmqgoo,1083,2014-11-20 07
77413503,171285034,1,,11623,2014-11-28 13
77413503,361441906,1,,5027,2014-11-26 11
77413503,302450269,1,9rm6jp1,1083,2014-11-20 07
77413503,8906842,1,,6513,2014-11-22 20
77413503,55211770,3,9rm6jpe,10894,2014-11-20 19
77413503,78916804,1,,13230,2014-12-18 10
77413503,1015905,1,9rmq6f7,5901,2014-12-10 14
77413503,337625698,1,,10242,2014-12-10 11
77413503,183452931,1,,6513,2014-11-22 20
77413503,30397101,1,9rm6jpj,1083,2014-11-20 07
77413503,108640227,1,9rmq6fh,10242,2014-12-10 14
77413503,292777988,1,,6344,2014-12-04 01
77413503,343082471,1,,10242,2014-12-10 09
77413503,172053092,1,,5894,2014-12-18 08
77413503,229364527,1,,10533,2014-12-04 08
77413503,288599917,1,,6344,2014-12-04 01
77413503,187690621,1,,5749,2014-12-18 07
77413503,196293063,1,9rmq6fb,939,2014-12-12 21
77413503,134099578,1,,3988,2014-11-26 13
77413503,402491771,3,,3252,2014-11-29 19
77413503,45779371,1,9rmq6fb,13230,2014-12-11 15
77413503,221402066,1,,5395,2014-12-04 08
77413503,278231410,1,,5232,2014-11-21 19
77413503,402491771,1,,3252,2014-11-29 19
77413503,95415363,1,9rmq6fh,8811,2014-12-12 21
77413503,113141396,1,,3988,2014-11-26 13
77413503,187183997,1,9rmqgol,10894,2014-11-18 16
77413503,341052516,1,9rm6jpe,10894,2014-11-18 19
77413503,96103561,1,,3988,2014-11-26 13
77413503,242708923,1,,3988,2014-11-26 13
77413503,137551625,1,9rm6jpn,1083,2014-11-20 07
77413503,210068453,1,,9247,2014-12-04 11
77413503,200300012,1,,5027,2014-11-26 11
77413503,163902593,1,9rmq7mp,3846,2014-12-13 10
77413503,93604531,1,,13230,2014-12-18 07
77413503,45597336,1,,10242,2014-12-10 05
77413503,394695617,1,9rmq1td,8811,2014-12-12 21
77413503,311466089,3,9rmq1tl,5901,2014-12-10 15
77413503,37371832,1,,3252,2014-11-28 19
77413503,354091056,1,9rmq1tr,5901,2014-12-10 15
77413503,202358120,1,,10049,2014-12-18 08
77413503,309225039,1,,6513,2014-11-22 20
77413503,213547487,1,,10080,2014-12-13 19
77413503,153605569,1,9rmq6f7,856,2014-12-12 20
77413503,242708923,1,,3988,2014-11-26 13
77413503,242708923,1,,3988,2014-11-26 13
77413503,55211770,1,,10894,2014-11-21 18
77413503,229375882,1,,5027,2014-11-26 11
77413503,18029074,1,9rmq6fb,10242,2014-12-10 14
77413503,149348654,1,9rmq6fr,9343,2014-12-13 09
77413503,106365473,1,9rmq1to,9343,2014-12-13 09
77413503,289860445,1,9rmq6f7,939,2014-12-12 21
77413503,35960553,1,,9247,2014-11-29 20
77413503,55211770,1,,10894,2014-11-23 05
77413503,118365800,1,,13230,2014-12-12 19
77413503,369553196,1,9rmq6fb,856,2014-12-12 19
77413503,2540245,1,9rmq1td,10080,2014-12-12 20
77413503,148927167,1,9rmq6fm,10080,2014-12-12 20
77413503,331242214,1,9rmq6fb,3846,2014-12-13 10
77413503,1015905,1,9rmq6f6,5901,2014-12-10 14
77413503,354091056,3,9rmq6f4,5901,2014-12-10 14
77413503,81918183,1,,3988,2014-11-26 13
77413503,72999902,1,,5027,2014-11-26 11
77413503,309734714,1,9rmq7mt,939,2014-12-12 21
77413503,53510744,1,9rmq1tr,939,2014-12-12 21
77413503,28500559,1,9rmq1t2,939,2014-12-12 21
77413503,36546852,1,,2953,2014-12-04 08
77413503,374543353,1,,10533,2014-11-23 01
77413503,226939247,1,,1083,2014-11-19 06
77413503,251822696,1,9rm6jsp,4370,2014-11-21 12
77413503,193350318,1,,5027,2014-11-26 11
77413503,337708889,1,,3252,2014-11-29 19
77413503,180504305,1,9rmq1te,939,2014-12-12 21
77413503,19651560,1,9rmq6f4,10242,2014-12-10 14
77413503,2004046,1,,10392,2014-11-26 19
77413503,402466740,1,,1083,2014-11-19 06
77413503,4618183,1,,3252,2014-11-29 19
77413503,339969219,1,,292,2014-12-14 09
77413503,106606746,4,,856,2014-12-13 19
77413503,150668942,1,,856,2014-12-12 19
77413503,240892409,3,,856,2014-12-12 19
77413503,382542888,1,,6513,2014-11-22 19
77413503,367658583,1,,10242,2014-12-10 11
77413503,288884467,1,,10242,2014-12-10 06
77413503,337625698,3,,10242,2014-12-10 11
77413503,330176992,1,,10392,2014-11-26 19
77413503,79593215,1,,9247,2014-11-29 20
77413503,288884467,1,,10242,2014-12-10 06
77413503,326364396,1,,8874,2014-12-14 10
77413503,56550239,1,,10242,2014-12-10 11
77413503,349135367,1,9rmq6f3,939,2014-12-12 21
77413503,87975484,1,9rmqgok,10894,2014-11-18 19
77413503,330246000,1,9rm6jpw,10894,2014-11-18 16
77413503,310997499,1,,10242,2014-12-10 11
77413503,310997499,1,,10242,2014-12-10 11
77413503,215938150,1,,3846,2014-12-13 20
77413503,310621660,1,,5894,2014-12-18 08
77413503,217681365,1,,6513,2014-11-22 19
77413503,359446043,1,9rm6jpw,1083,2014-11-19 09
77413503,168511868,1,,856,2014-12-12 19
77413503,168511868,1,,856,2014-12-12 19
77413503,98167265,1,,8874,2014-12-14 10
77413503,129704619,1,9rmq6fo,939,2014-12-12 21
77413503,37371832,1,,3252,2014-11-29 20
77413503,391204555,1,,10080,2014-12-13 19
77413503,341716541,1,9rmqgoe,1083,2014-11-18 19
77413503,260367563,1,,10392,2014-11-26 19
77413503,245440189,1,,9516,2014-11-29 20
77413503,118365800,1,,13230,2014-12-12 19
77413503,109738032,1,9rmqgoo,4370,2014-11-21 12
77413503,106365473,1,9rmq6f3,9343,2014-12-13 09
77413503,79593215,1,,9247,2014-11-29 20
77413503,306227875,1,9rmq6f2,13230,2014-12-11 19
77413503,312675691,1,,856,2014-12-12 19
77413503,312675691,3,9rmq6fq,856,2014-12-12 23
77413503,189020548,1,,6513,2014-12-04 08
77413503,312675691,1,,856,2014-12-12 19
77413503,78916804,1,,13230,2014-12-18 10
77413503,373528774,1,,856,2014-12-12 19
77413503,144629228,1,9rmqgo7,10894,2014-11-18 16
77413503,382542888,1,,6513,2014-11-22 19
77413503,36195340,1,,1083,2014-11-19 06
77413503,367088397,1,9rm6jpg,1083,2014-11-19 08
77413503,32967828,1,,6226,2014-11-29 20
77413503,227796516,1,9rmq7it,11279,2014-12-15 13
77413503,171724355,1,,3252,2014-11-29 19
77413503,388647094,1,,3988,2014-11-26 13
77413503,254095203,1,,6513,2014-11-22 19
77413503,273609339,1,,10533,2014-12-18 08
77413503,172420461,1,,3988,2014-11-26 13
77413503,328506957,1,,5271,2014-11-29 20
77413503,157385999,1,9rmqgo0,1083,2014-11-20 07
77413503,335552983,1,9rm6jpj,1083,2014-11-20 07
77413503,40657002,1,,6513,2014-11-22 20
77413503,200300012,1,,5027,2014-11-26 11
77413503,379887727,1,,5749,2014-12-18 07
77413503,179569426,1,,5894,2014-12-04 08
77413503,138808269,1,9rm6jpr,1083,2014-11-20 07
77413503,137551625,1,9rm6jpo,1083,2014-11-20 07
77413503,363511748,1,,13230,2014-11-28 19
77413503,402466740,3,9rm6jpi,1083,2014-11-19 07
77413503,72030783,1,,14079,2014-12-17 20
77413503,402497143,1,9rmqgor,1083,2014-11-18 19
77413503,123773222,1,9rmqgoc,1083,2014-11-18 13
77413503,236820613,1,,5395,2014-12-04 08
77413503,330176992,1,,10392,2014-11-26 19
77413503,365096306,1,9rmq1t0,10242,2014-12-10 14
77413503,221421283,1,,6513,2014-11-22 19
77413503,17232079,1,9rm6jp2,1083,2014-11-21 14
77413503,4618183,1,,3252,2014-11-29 19
77413503,58397198,1,9rm6jpn,5232,2014-11-21 14
77413503,331198326,1,,8874,2014-12-14 10
77413503,221232142,1,,6513,2014-11-22 20
77413503,174618218,1,,5027,2014-12-04 08
77413503,144536492,1,,3846,2014-12-13 20
77413503,24672564,1,,3988,2014-11-26 13
77413503,135426525,1,,13230,2014-12-12 19
77413503,354131466,1,,2513,2014-11-26 19
77413503,302472541,1,,1083,2014-11-19 06
77413503,291310504,1,,5894,2014-12-18 07
77413503,19768551,1,,10242,2014-12-10 06
77413503,82916061,1,,5027,2014-11-26 11
77413503,311405300,1,,3252,2014-11-29 19
77413503,123654985,1,,1083,2014-11-20 12
77413503,318772410,1,,10242,2014-12-10 09
77413503,71459822,1,,10392,2014-11-26 19
77413503,225349099,1,9rmq6f6,856,2014-12-12 19
77413503,129286593,1,,10242,2014-12-10 11
77413503,31186808,1,,5749,2014-12-18 08
77413503,129286593,1,,10242,2014-12-10 11
77413503,160232953,1,,5395,2014-12-04 08
77413503,288831214,1,,5232,2014-11-21 19
77413503,179569426,1,,5894,2014-12-04 08
77413503,137551625,1,9rm6jpi,1083,2014-11-20 07
77413503,288599917,1,,6344,2014-12-04 01
77413503,113740037,1,,2953,2014-12-12 19
77413503,372588627,1,,10080,2014-12-13 19
77413503,4618183,1,,3252,2014-11-28 19
77413503,18279009,1,9rmq6fr,10080,2014-12-10 15
77413503,259637842,1,9rm6jpe,1083,2014-11-20 07
77413503,101631077,1,9rmq6fl,10080,2014-12-12 20
77413503,229524556,1,9rm6jpd,1083,2014-11-20 07
77413503,153796248,1,,242,2014-12-14 10
77413503,314777638,1,,2953,2014-12-04 08
77413503,229524556,1,9rmqgov,1083,2014-11-20 07
77413503,103916758,1,9rm6jpo,1083,2014-11-20 07
77413503,88620124,1,,10049,2014-12-18 07
77413503,402466740,1,9rmqgou,1083,2014-11-19 07
77413503,96370685,1,9rmqgoh,1083,2014-11-18 19
77413503,217681365,1,,6513,2014-11-22 19
77413503,7972578,1,,508,2014-11-29 20
77413503,113141396,1,,3988,2014-11-26 13
77413503,43117654,1,,10242,2014-12-10 09
77413503,129248783,3,,2513,2014-11-26 19
77413503,6662314,1,,6226,2014-11-29 20
77413503,326364396,1,,8874,2014-12-14 10
77413503,376481903,1,9rm6jst,1083,2014-11-19 08
77413503,306227875,1,9rmq1t7,13230,2014-12-11 19
77413503,95370723,1,,14079,2014-12-18 07
77413503,133760540,1,,3988,2014-11-26 13
77413503,133760540,1,,3988,2014-11-26 13
77413503,2540245,1,9rmq6fm,10080,2014-12-12 20
77413503,218336694,1,9rmq1tr,10080,2014-12-12 20
77413503,84162441,1,9rmqgo4,13230,2014-11-20 18
77413503,306227875,1,9rmq6f4,13230,2014-12-11 19
77413503,83195097,1,,6513,2014-11-23 05
77413503,33056980,1,,3252,2014-11-28 19
77413503,172053092,1,,5894,2014-12-18 08
77413503,388779232,3,,3252,2014-11-29 19
77413503,257523497,3,,9343,2014-12-13 18
77413503,283095266,1,,3252,2014-11-28 19
77413503,35960553,1,,9247,2014-11-29 20
77413503,207718175,1,9rmq7m9,13230,2014-12-11 19
77413503,323436181,1,9rmqgob,10894,2014-11-20 07
77413503,229378554,1,,1083,2014-11-21 18
77413503,2004046,1,,10392,2014-11-26 19
77413503,251999967,1,,6513,2014-11-22 19
77413503,323436181,1,9rmqgo0,10894,2014-11-20 07
77413503,310988160,1,9rmq6fw,13394,2014-12-10 15
77413503,123032710,1,,5232,2014-11-28 13
77413503,99026447,1,9rmq6f0,6331,2014-12-13 11
77413503,324351687,1,,13230,2014-12-18 10
77413503,155742613,1,,6513,2014-11-22 20
77413503,150668942,1,,856,2014-12-12 19
77413503,206008609,1,,10049,2014-12-18 07
77413503,220869824,3,,3988,2014-11-26 13
77413503,162153512,3,,13230,2014-11-28 19
77413503,225538502,1,9rm6jp0,1083,2014-11-19 08
77413503,355218163,1,9rmq6fr,13230,2014-12-11 15
77413503,270565890,1,,1083,2014-11-19 06
77413503,216566016,1,,11537,2014-11-28 13
77413503,147641651,1,9rmqgo3,10894,2014-11-18 18
77413503,365143219,1,9rmq6fh,5901,2014-12-10 15
77413503,18157307,1,9rmq6f3,9343,2014-12-13 09
77413503,163902593,1,9rmq6fk,3846,2014-12-13 10
77413503,123853358,1,,10392,2014-11-26 19
77413503,58397198,1,9rmqgoc,5232,2014-11-18 18
77413503,364664770,1,,6513,2014-11-22 19
77413503,220342733,1,,242,2014-12-10 02
77413503,138197912,1,9rmqgoq,1083,2014-11-19 08
77413503,283095266,1,,3252,2014-11-28 19
77413503,26176017,1,9rmq6gg,939,2014-12-12 21
77413503,332364653,1,,1083,2014-11-19 06
77413503,82378263,1,,2513,2014-11-26 19
77413503,213547487,3,,10080,2014-12-13 19
77413503,4618183,1,,3252,2014-11-29 19
77413503,56729496,3,,3252,2014-11-28 19
77413503,394877477,3,,10080,2014-12-13 19
77413503,10201888,1,9rmq6fg,10080,2014-12-12 21
77413503,325530127,1,,3252,2014-12-04 12
77413503,45779371,1,9rmq6fa,13230,2014-12-11 15
77413503,366564645,1,,3252,2014-11-29 19
77413503,353949139,1,9rm6jp0,10894,2014-11-18 18
77413503,353336272,1,,13230,2014-12-18 10
77413503,392053776,1,,3846,2014-12-13 20
77413503,221232142,1,,6513,2014-11-22 20
77413503,359446043,3,9rm6jpa,1083,2014-11-19 08
77413503,371106966,1,,3252,2014-11-29 19
77413503,116935283,1,,5894,2014-11-23 05
77413503,102548924,1,9rmq1t2,939,2014-12-12 21
77413503,90608411,1,,5894,2014-12-18 08
77413503,39194452,1,,10661,2014-11-28 13
77413503,216566016,1,,11537,2014-11-28 13
77413503,317361438,1,,3252,2014-11-29 20
77413503,207922460,1,,292,2014-12-14 09
77413503,365143219,1,9rmq6fd,5901,2014-12-10 15
77413503,253269952,1,9rmq1t2,5901,2014-12-10 14
77413503,307207669,1,,6344,2014-12-04 01
77413503,376316481,1,,5027,2014-11-26 11
77416287,35425191,1,99ui4j3,107,2014-12-14 20
77416287,142122545,1,,6795,2014-12-14 10
77416287,139658308,1,99ui4os,107,2014-12-14 20
77416287,252966699,1,99ui4je,107,2014-12-14 20
77416287,271073271,1,,7876,2014-12-14 13
77416287,249928972,1,99ui4jv,11696,2014-12-18 19
77416287,245285242,1,99ui4mg,12470,2014-12-18 22
77416287,279957823,1,99ui4jg,6595,2014-12-18 21
77416287,235083490,1,99ui4ls,6595,2014-12-18 19
77416287,243613438,1,,12470,2014-12-18 21
77416287,71113995,1,99ui4m3,8662,2014-12-14 19
77416287,354537596,1,,4245,2014-12-15 18
77416287,403743749,1,99ui4jo,13107,2014-12-18 19
77416287,313514732,1,99ui4mg,8649,2014-12-14 21
77416287,175200425,1,,12090,2014-12-15 21
77416287,140684998,1,99ui4m3,3846,2014-12-14 19
77416287,335591780,1,99ui4jd,3846,2014-12-14 19
77416287,35425191,1,99ui4oq,107,2014-12-14 20
77416287,64032815,1,,3628,2014-12-14 12
77416287,210815063,1,99ui4lu,11639,2014-12-18 20
77416287,116498908,1,,12470,2014-12-18 22
77416287,177424906,1,,4245,2014-12-15 18
77416287,295843801,1,99ui4j2,13963,2014-12-18 20
77416287,218190462,1,99ui4jn,10063,2014-12-15 19
77416287,232487010,1,99ui4jl,3628,2014-12-13 10
77416287,354537596,1,,4245,2014-12-15 18
77416287,398563204,1,99ui4jd,8099,2014-12-16 19
77416287,170683387,1,99ui4mh,552,2014-12-16 19
77416287,274885924,1,,107,2014-12-14 12
77416287,159100043,1,,6054,2014-12-14 12
77416287,169833809,1,,12470,2014-12-18 21
77416287,122382240,1,99ui4je,107,2014-12-14 19
77416287,152442485,1,99ui4jk,107,2014-12-14 20
77416287,49804421,1,,12470,2014-12-18 21
77416287,108727005,1,99ui4jl,7104,2014-12-18 20
77416287,280634382,1,,7876,2014-12-14 13
77416287,25852529,1,99ui4ml,107,2014-12-14 20
77416287,167073725,1,99ui4m3,3537,2014-12-14 19
77416287,178451431,1,99ui4mw,10223,2014-12-16 19
77416287,50078284,1,,10431,2014-12-15 18
77416287,117466171,1,,7850,2014-12-14 19
77416287,64425180,1,99ui4mv,10223,2014-12-16 19
77416287,292786660,1,,8099,2014-12-14 19
77416287,368074716,1,99ui4ot,3660,2014-12-15 18
77416287,57779954,1,99ui4jl,552,2014-12-16 19
77416287,160104129,1,99ui4jw,3628,2014-12-13 10
77416287,333304602,1,99ui4o9,11470,2014-12-18 19
77416287,258105242,1,99ui4mf,11696,2014-12-18 20
77416287,370055688,1,99ui4j2,3846,2014-12-14 19
77416287,197731111,1,99ui4oq,4245,2014-12-14 19
77416287,143448192,1,,3628,2014-12-13 06
77416287,42539763,1,,12067,2014-12-14 13
77416287,119137716,1,99ui4jo,2883,2014-12-16 19
77416287,165084247,1,,12470,2014-12-18 22
77416287,122590077,1,99ui4ja,12973,2014-12-18 19
77416287,384587957,1,99ui4mr,3472,2014-12-14 21
77416287,343427532,1,99ui4jg,11696,2014-12-18 20
77416287,34003932,1,99ui4mj,12973,2014-12-18 19
77416287,40142196,1,,5913,2014-12-18 21
77416287,31339245,1,99ui4mf,12973,2014-12-18 19
77416287,260583343,1,99ui4mw,11696,2014-12-18 20
77416287,131615030,1,99ui4ou,8099,2014-12-16 19
77416287,143320504,1,99ui4m3,6595,2014-12-18 19
77416287,111445143,1,99ui4mk,107,2014-12-14 20
77416287,278071524,1,,6000,2014-12-14 10
77416287,257457536,1,,6000,2014-12-14 10
77416287,281479972,1,99ui4mh,10063,2014-12-15 19
77416287,346305559,1,99ui4op,10431,2014-12-15 18
77416287,217309089,1,99ui4jn,10063,2014-12-15 19
77416287,372874654,1,99ui4l9,3628,2014-12-13 11
77416287,396442974,1,99ui4jd,3846,2014-12-14 19
77416287,244458574,1,99ui4jg,3846,2014-12-14 19
77416287,211194563,1,99ui4m3,552,2014-12-16 19
77416287,384487676,1,,12090,2014-12-15 21
77416287,40329442,1,,6000,2014-12-14 10
77416287,68398564,1,99ui4lt,3846,2014-12-14 19
77416287,159100043,1,99ui4jj,6054,2014-12-13 10
77416287,381493872,1,,13500,2014-12-14 13
77416287,68381627,1,99ui4l0,3846,2014-12-14 19
77416287,396442974,1,99ui4o4,3846,2014-12-14 19
77416287,82042015,1,99ui4ls,8099,2014-12-16 18
77416287,200377009,1,99ui4j3,3846,2014-12-14 19
77416287,310395719,1,,3628,2014-12-13 06
77416287,95630046,1,99ui4m7,6689,2014-12-16 19
77416287,69176746,1,99ui4os,9614,2014-12-15 18
77416287,351107550,1,,6000,2014-12-14 10
77416287,297843973,1,99ui4os,4282,2014-12-15 18
77416287,294894098,1,99ui4ml,3846,2014-12-14 16
77416287,224578655,1,,12304,2014-12-14 12
77416287,26926589,1,99ui4mj,11696,2014-12-18 20
77416287,342084749,1,99ui4mf,11696,2014-12-18 21
77416287,304095809,1,99ui4mo,11696,2014-12-18 20
77416287,284684804,1,99ui4lq,11696,2014-12-18 21
77416287,257457536,1,,6000,2014-12-14 10
77416287,130490863,1,,6000,2014-12-14 10
77416287,235083490,1,99ui4jj,6595,2014-12-18 19
77416287,81661483,1,99ui4mh,6595,2014-12-18 19
77416287,364212851,1,,107,2014-12-14 12
77416287,254868858,1,,8662,2014-12-14 19
77416287,369875217,1,99ui4ja,3846,2014-12-17 18
77416287,329406756,1,99ui4o0,12470,2014-12-18 22
77416287,334965669,1,99ui4ls,11696,2014-12-18 20
77416287,284684804,1,99ui4jb,11696,2014-12-18 19
77416287,208430447,1,99ui4me,13963,2014-12-18 19
77416287,152442485,1,99ui4lu,107,2014-12-14 20
77416287,376814268,1,99ui4ma,107,2014-12-14 19
77416287,403743749,1,99ui4mc,13107,2014-12-18 19
77416287,203232018,1,99ui4jw,3846,2014-12-14 19
77416287,33945932,1,,6000,2014-12-14 10
77416287,192088477,1,99ui4ot,13107,2014-12-18 19
77416287,399866740,1,,107,2014-12-14 19
77416287,198336018,1,99ui4o9,552,2014-12-16 19
77416287,341969548,1,99ui4lu,5446,2014-12-15 18
77416287,127252795,1,,12090,2014-12-15 21
77416287,41515165,1,,7876,2014-12-14 13
77416287,63143581,1,99ui4je,4244,2014-12-18 22
77416287,338240521,1,99ui4mg,10708,2014-12-18 22
77416287,226218799,1,,12304,2014-12-14 12
77416287,338277716,1,99ui4mk,12973,2014-12-18 19
77416287,84510688,1,99ui4ml,6689,2014-12-16 19
77416287,104646704,1,99ui4jd,2883,2014-12-16 19
77416287,175200425,1,,12090,2014-12-15 21
77416287,89178385,1,,12090,2014-12-15 21
77416287,229960509,1,99ui4mg,6689,2014-12-16 19
77416287,339919447,1,,107,2014-12-14 12
77416287,139658308,1,99ui4ls,107,2014-12-14 20
77416287,274885924,1,,107,2014-12-14 12
77416287,239706357,1,99ui4mo,107,2014-12-14 20
77416287,50681147,1,,7876,2014-12-14 13
77416287,23402646,1,,7876,2014-12-14 13
77416287,162281301,1,99ui4m7,11470,2014-12-18 19
77416287,55820157,1,99ui4jr,10223,2014-12-16 19
77416287,12326702,1,99ui4ml,12973,2014-12-18 22
77416287,333716075,1,,13500,2014-12-14 13
77416287,131615030,1,99ui4mg,8099,2014-12-16 19
77416287,140684998,1,99ui4je,3846,2014-12-14 19
77416287,243993666,1,,12090,2014-12-15 21
77416287,33945932,1,,6000,2014-12-14 10
77416287,63400206,1,99ui4jj,953,2014-12-15 19
77416287,225062526,1,,3846,2014-12-14 19
77416287,67587995,1,99ui4o0,13963,2014-12-18 20
77416287,346792890,1,,5988,2014-12-14 19
77416287,297677294,1,99ui4os,3628,2014-12-13 10
77416287,193611735,1,,12907,2014-12-18 21
77416287,5781552,1,99ui4lp,6595,2014-12-18 19
77416287,339923752,1,99ui4mo,9614,2014-12-15 18
77416287,260583343,1,99ui4md,11696,2014-12-18 20
77416287,225786278,1,99ui4jd,107,2014-12-14 20
77416287,23587096,1,99ui4ma,107,2014-12-14 20
77416287,280358941,1,99ui4os,444,2014-12-18 19
77416287,241494958,1,99ui4mc,552,2014-12-16 19
77416287,274885924,1,99ui4mi,107,2014-12-14 20
77416287,273405187,1,99ui4j7,13963,2014-12-18 19
77416287,81503196,1,,2252,2014-12-15 18
77416287,401707722,1,99ui4jc,3846,2014-12-17 18
77416287,143448192,1,,3628,2014-12-13 06
77416287,280634382,1,,7876,2014-12-14 13
77416287,264025891,1,99ui4mc,12973,2014-12-18 19
77416287,61948152,1,99ui4jj,10223,2014-12-16 19
77416287,140234453,1,99ui4j7,2298,2014-12-18 19
77416287,43390190,1,99ui4ot,107,2014-12-14 20
77416287,320732015,1,99ui4ja,12090,2014-12-15 18
77416287,360300753,1,99ui4mh,3846,2014-12-14 19
77416287,159100043,1,99ui4l9,6054,2014-12-13 11
77416287,239090066,1,99ui4md,5141,2014-12-15 19
77416287,40329442,1,,6000,2014-12-14 10
77416287,30182113,1,99ui4ml,107,2014-12-14 20
77416287,96019662,1,99ui4m2,107,2014-12-14 20
77416287,36208323,1,99ui4mk,8099,2014-12-16 19
77416287,377623009,1,,12470,2014-12-18 21
77416287,168352498,1,99ui4je,12973,2014-12-18 19
77416287,244458574,1,,3846,2014-12-14 19
77416287,356363896,1,99ui4j2,4269,2014-12-16 19
77416287,256552487,1,,13500,2014-12-14 13
77416287,245285242,1,99ui4m2,12470,2014-12-18 22
77416287,29641026,1,99ui4ja,10223,2014-12-16 19
77416287,14854082,1,99ui4lp,1863,2014-12-13 10
77416287,167435155,1,99ui4oq,10223,2014-12-16 19
77416287,206258770,1,,11696,2014-12-18 21
77416287,258105242,1,99ui4mw,11696,2014-12-18 20
77416287,241209721,1,,12973,2014-12-18 21
77416287,135483717,1,99ui4m2,11696,2014-12-18 20
77416287,116758040,1,99ui4jl,552,2014-12-16 19
77416287,340371271,1,,437,2014-12-14 12
77416287,40142196,1,99ui4m2,5913,2014-12-18 21
77416287,316157936,1,99ui4jk,6595,2014-12-18 19
77416287,304095809,1,99ui4m3,11696,2014-12-18 20
77416287,245285242,1,99ui4jl,12470,2014-12-18 22
77416287,334965669,1,99ui4o0,11696,2014-12-18 20
77416287,30182113,1,99ui4me,107,2014-12-14 20
77416287,346305559,1,99ui4ja,10431,2014-12-15 18
77416287,345403302,1,99ui4o9,107,2014-12-14 20
77416287,82479493,1,,7876,2014-12-14 13
77416287,68398564,1,,3846,2014-12-14 19
77416287,396442974,1,99ui4jj,3846,2014-12-14 19
77416287,43390190,1,99ui4op,107,2014-12-14 20
77416287,25852529,1,99ui4mc,107,2014-12-14 20
77416287,165386504,1,99ui4mj,10431,2014-12-15 18
77416287,256552487,1,,13500,2014-12-14 13
77416287,256552487,1,,13500,2014-12-14 13
77416287,245285242,1,,12470,2014-12-18 22
77416287,245285242,1,,12470,2014-12-18 22
77416287,381649990,1,,6000,2014-12-14 10
77416287,99603558,1,99ui4jh,8099,2014-12-16 18
77416287,329571010,1,99ui4ls,5913,2014-12-14 20
77416287,170602113,1,,7876,2014-12-14 13
77416287,80537828,1,99ui4op,107,2014-12-14 20
77416287,102191084,1,,6000,2014-12-14 10
77416287,348222955,1,99ui4mo,1863,2014-12-15 18
77416287,232956026,1,99ui4os,6054,2014-12-13 10
77416287,29093095,1,,12304,2014-12-14 12
77416287,377770942,1,99ui4ls,8099,2014-12-16 18
77416287,64578744,1,,9017,2014-12-14 19
77416287,335591780,1,99ui4os,3846,2014-12-14 19
77416287,401707722,1,99ui4ja,3846,2014-12-17 18
77416287,232956026,1,99ui4os,6054,2014-12-13 10
77416287,377807963,1,99ui4mk,107,2014-12-14 20
77416287,9305053,1,99ui4op,107,2014-12-14 20
77416287,177646964,1,99ui4mh,107,2014-12-14 19
77416287,202454264,1,,12907,2014-12-18 21
77416287,335591780,1,,3846,2014-12-14 19
77416287,372874654,1,,3628,2014-12-13 06
77416287,14854082,1,99ui4op,1863,2014-12-13 10
77416287,279316836,1,99ui4mj,12819,2014-12-18 22
77416287,306982259,1,,12304,2014-12-14 12
77416287,345197114,1,99ui4j2,12973,2014-12-18 19
77416287,329571010,1,99ui4jm,5913,2014-12-14 20
77416287,346551588,1,99ui4o0,12090,2014-12-15 18
77416287,41515165,1,,7876,2014-12-14 13
77416287,369875217,1,99ui4mk,3846,2014-12-17 18
77416287,77787012,1,99ui4m3,5913,2014-12-18 21
77416287,369895796,1,99ui4m2,11696,2014-12-18 20
77416287,362545820,1,99ui4jw,11696,2014-12-18 20
77416287,131749651,1,99ui4j2,3472,2014-12-14 21
77416287,113161603,1,99ui4m3,107,2014-12-14 21
77416287,294235841,1,,10155,2014-12-14 12
77416287,121020064,1,99ui4ml,4677,2014-12-15 18
77416287,215399949,1,,11652,2014-12-13 06
77416287,221609097,1,99ui4jg,12973,2014-12-18 22
77416287,399866740,1,99ui4ml,107,2014-12-14 19
77416287,275417848,1,,12090,2014-12-15 21
77416287,200377009,1,99ui4mm,3846,2014-12-14 19
77416287,213105386,1,99ui4op,8649,2014-12-14 21
77416287,67587995,1,99ui4j2,13963,2014-12-18 19
77416287,310395719,1,99ui4mk,3628,2014-12-13 11
77416287,310395719,3,,3628,2014-12-13 06
77416287,79268155,1,,6000,2014-12-14 10
77416287,210720172,1,,7876,2014-12-14 13
77416287,200377009,1,99ui4mn,3846,2014-12-17 18
77416287,376814268,1,99ui4jh,107,2014-12-14 19
77416287,130490863,1,,6000,2014-12-14 10
77416287,372874654,1,,3628,2014-12-14 12
77416287,331835493,1,99ui4ml,6000,2014-12-18 19
77416287,384587957,1,99ui4mm,3472,2014-12-14 21
77416287,170602113,1,,7876,2014-12-14 13
77416287,262814159,1,99ui4jr,13334,2014-12-14 21
77416287,121935609,1,99ui4m7,13334,2014-12-14 21
